SPECIES_NAME_ID,NWCA_NAME,SYMBOL,COC_reg,CREG,SCIENTIFIC_NAME,CVal,NWCA_CVAL,CVAL_final,COC_diff,Updated
10735,BARBAREA VULGARIS,BAVU,58,VT_NAAMH,BARBAREA VULGARIS,0,0,0,0,
10838,BARTONIA PANICULATA,BAPA2,82,ME_NBPH,BARTONIA PANICULATA,7,7,7,0,
10846,BARTONIA VIRGINICA,BAVI3,59,RI_NCZ,BARTONIA VIRGINICA,6,6,6,0,
11072,BERBERIS THUNBERGII,BETH,58,CT_NAAMH,BERBERIS THUNBERGII,0,0,0,0,
11072,BERBERIS THUNBERGII,BETH,59,CT_NCZ,BERBERIS THUNBERGII,0,0,0,0,
11072,BERBERIS THUNBERGII,BETH,59,MA_NCZ,BERBERIS THUNBERGII,0,0,0,0,
11072,BERBERIS THUNBERGII,BETH,58,NH_NAAMH,BERBERIS THUNBERGII,0,0,0,0,
11072,BERBERIS THUNBERGII,BETH,59,NH_NCZ,BERBERIS THUNBERGII,0,0,0,0,
11072,BERBERIS THUNBERGII,BETH,58,NJ,BERBERIS THUNBERGII,0,0,0,0,
11072,BERBERIS THUNBERGII,BETH,59,RI_NCZ,BERBERIS THUNBERGII,0,0,0,0,
11076,BERBERIS VULGARIS,BEVU,58,VT_NAAMH,BERBERIS VULGARIS,0,0,0,0,
11165,BETULA,BETUL,MI,MI,,NA,6,6,NA,
11165,BETULA,BETUL,61,PA_APG,,NA,5,5,NA,
11193,BETULA ALLEGHANIENSIS,BEAL2,59,CT_NCZ,BETULA ALLEGHANIENSIS,6,6,6,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,58,MA_NAAMH,BETULA ALLEGHANIENSIS,5,5,5,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,59,MA_NCZ,BETULA ALLEGHANIENSIS,6,6,6,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,58,ME_NAAMH,BETULA ALLEGHANIENSIS,5,5,5,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,82,ME_NBPH,BETULA ALLEGHANIENSIS,5,5,5,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,59,ME_NCZ,BETULA ALLEGHANIENSIS,6,6,6,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,MI,MI,BETULA ALLEGHANIENSIS,7,7,7,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,MN,MN,,NA,7,7,NA,
11193,BETULA ALLEGHANIENSIS,BEAL2,58,NH_NAAMH,BETULA ALLEGHANIENSIS,5,5,5,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,58,NJ,BETULA ALLEGHANIENSIS,5,8,5,-3,
11193,BETULA ALLEGHANIENSIS,BEAL2,58,NY_NAAMH,BETULA ALLEGHANIENSIS,5,5,5,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,60,NY_OTH,BETULA ALLEGHANIENSIS,7,4,7,3,
11193,BETULA ALLEGHANIENSIS,BEAL2,62,PA_AP,BETULA ALLEGHANIENSIS,7,7,7,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,59,RI_NCZ,BETULA ALLEGHANIENSIS,6,6,6,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,83,VT_GLHL,BETULA ALLEGHANIENSIS,6,6,6,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,58,VT_NAAMH,BETULA ALLEGHANIENSIS,5,5,5,0,
11193,BETULA ALLEGHANIENSIS,BEAL2,WI,WI,BETULA ALLEGHANIENSIS,7,7,7,0,
11194,BETULA ALLEGHANIENSIS VAR. ALLEGHANIENSIS,BEALA,MN,MN,,NA,7,7,NA,
11211,BETULA LENTA,BELE,59,CT_NCZ,BETULA LENTA,5,5,5,0,
11211,BETULA LENTA,BELE,59,MA_NCZ,BETULA LENTA,5,5,5,0,
11211,BETULA LENTA,BELE,59,NH_NCZ,BETULA LENTA,5,5,5,0,
11211,BETULA LENTA,BELE,58,NJ,BETULA LENTA,5,5,5,0,
11234,BETULA NIGRA,BENI,MI,MI,BETULA NIGRA,5,6,5,-1,
11234,BETULA NIGRA,BENI,58,NJ,BETULA NIGRA,7,5,7,2,
11234,BETULA NIGRA,BENI,61,PA_APG,BETULA NIGRA,7,5,7,2,
11239,BETULA PAPYRIFERA,BEPA,59,CT_NCZ,BETULA PAPYRIFERA,5,5,5,0,
11239,BETULA PAPYRIFERA,BEPA,58,ME_NAAMH,BETULA PAPYRIFERA,4,4,4,0,
11239,BETULA PAPYRIFERA,BEPA,82,ME_NBPH,BETULA PAPYRIFERA,3,3,3,0,
11239,BETULA PAPYRIFERA,BEPA,MI,MI,BETULA PAPYRIFERA,2,2,2,0,
11239,BETULA PAPYRIFERA,BEPA,MN,MN,,NA,3,3,NA,
11239,BETULA PAPYRIFERA,BEPA,58,NH_NAAMH,BETULA PAPYRIFERA,4,4,4,0,
11239,BETULA PAPYRIFERA,BEPA,58,NY_NAAMH,BETULA PAPYRIFERA,4,4,4,0,
11239,BETULA PAPYRIFERA,BEPA,62,PA_AP,BETULA PAPYRIFERA,6,8,6,-2,
11239,BETULA PAPYRIFERA,BEPA,83,VT_GLHL,BETULA PAPYRIFERA,4,4,4,0,
11239,BETULA PAPYRIFERA,BEPA,58,VT_NAAMH,BETULA PAPYRIFERA,4,4,4,0,
11239,BETULA PAPYRIFERA,BEPA,WI,WI,BETULA PAPYRIFERA,3,3,3,0,
11243,BETULA PAPYRIFERA VAR. CORDIFOLIA,BEPAC2,58,NH_NAAMH,BETULA PAPYRIFERA VAR. CORDIFOLIA,6,6,6,0,
11251,BETULA PAPYRIFERA VAR. PAPYRIFERA,BEPAP,MN,MN,BETULA PAPYRIFERA VAR. PAPYRIFERA,3,3,3,0,
11263,BETULA POPULIFOLIA,BEPO,59,CT_NCZ,BETULA POPULIFOLIA,3,3,3,0,
11263,BETULA POPULIFOLIA,BEPO,82,ME_NBPH,BETULA POPULIFOLIA,2,2,2,0,
11263,BETULA POPULIFOLIA,BEPO,59,ME_NCZ,BETULA POPULIFOLIA,3,3,3,0,
11263,BETULA POPULIFOLIA,BEPO,58,NH_NAAMH,BETULA POPULIFOLIA,3,3,3,0,
11263,BETULA POPULIFOLIA,BEPO,83,NY_GLHL,BETULA POPULIFOLIA,3,3,3,0,
11263,BETULA POPULIFOLIA,BEPO,58,NY_NAAMH,BETULA POPULIFOLIA,3,3,3,0,
11263,BETULA POPULIFOLIA,BEPO,62,PA_AP,BETULA POPULIFOLIA,5,5,5,0,
11263,BETULA POPULIFOLIA,BEPO,61,PA_APG,BETULA POPULIFOLIA,5,5,5,0,
11263,BETULA POPULIFOLIA,BEPO,83,VT_GLHL,BETULA POPULIFOLIA,3,3,3,0,
11263,BETULA POPULIFOLIA,BEPO,58,VT_NAAMH,BETULA POPULIFOLIA,3,3,3,0,
11269,BETULA PUMILA,BEPU4,MI,MI,BETULA PUMILA,8,8,8,0,
11269,BETULA PUMILA,BEPU4,MN,MN,,NA,7,7,NA,
11269,BETULA PUMILA,BEPU4,WI,WI,BETULA PUMILA,7,7,7,0,
11271,BETULA PUMILA VAR. GLANDULIFERA,BEPUG,MN,MN,,NA,7,7,NA,
11329,BIDENS,BIDEN,59,CT_NCZ,,NA,4,4,NA,
11329,BIDENS,BIDEN,59,MA_NCZ,,NA,4,4,NA,
11329,BIDENS,BIDEN,82,ME_NBPH,,NA,2,2,NA,
11329,BIDENS,BIDEN,MI,MI,,NA,4,4,NA,
11329,BIDENS,BIDEN,MN,MN,,NA,4,4,NA,
11329,BIDENS,BIDEN,83,NY_GLHL,,NA,5,5,NA,
11329,BIDENS,BIDEN,61,PA_APG,,NA,3,3,NA,
11329,BIDENS,BIDEN,59,RI_NCZ,,NA,4,4,NA,
11329,BIDENS,BIDEN,83,VT_GLHL,,NA,5,5,NA,
11329,BIDENS,BIDEN,58,VT_NAAMH,,NA,5,5,NA,
11329,BIDENS,BIDEN,WI,WI,,NA,4,4,NA,
11339,BIDENS ARISTOSA,BIAR,IN,IN,BIDENS ARISTOSA,1,1,1,0,
11364,BIDENS CERNUA,BICE,58,CT_NAAMH,BIDENS CERNUA,4,4,4,0,
11364,BIDENS CERNUA,BICE,IN,IN,BIDENS CERNUA,2,2,2,0,
11364,BIDENS CERNUA,BICE,MI,MI,BIDENS CERNUA,3,3,3,0,
11364,BIDENS CERNUA,BICE,MN,MN,BIDENS CERNUA,3,3,3,0,
11364,BIDENS CERNUA,BICE,83,NY_GLHL,BIDENS CERNUA,4,4,4,0,
11364,BIDENS CERNUA,BICE,62,PA_AP,BIDENS CERNUA,4,4,4,0,
11364,BIDENS CERNUA,BICE,83,PA_OTH,BIDENS CERNUA,4,4,4,0,
11364,BIDENS CERNUA,BICE,WI,WI,BIDENS CERNUA,4,4,4,0,
11377,BIDENS CONNATA,BICO5,58,CT_NAAMH,BIDENS CONNATA,4,4,4,0,
11377,BIDENS CONNATA,BICO5,59,CT_NCZ,BIDENS CONNATA,4,4,4,0,
11377,BIDENS CONNATA,BICO5,MI,MI,BIDENS CONNATA,5,5,5,0,
11377,BIDENS CONNATA,BICO5,MN,MN,BIDENS CONNATA,3,3,3,0,
11377,BIDENS CONNATA,BICO5,59,NH_NCZ,BIDENS CONNATA,4,4,4,0,
11377,BIDENS CONNATA,BICO5,83,NY_GLHL,BIDENS CONNATA,4,4,4,0,
11377,BIDENS CONNATA,BICO5,62,PA_AP,BIDENS CONNATA,5,5,5,0,
11377,BIDENS CONNATA,BICO5,60,PA_APG,BIDENS CONNATA,5,4,5,1,
11377,BIDENS CONNATA,BICO5,83,VT_GLHL,BIDENS CONNATA,4,4,4,0,
11377,BIDENS CONNATA,BICO5,WI,WI,BIDENS CONNATA,6,6,6,0,
11386,BIDENS CORONATA,BICO,WI,WI,BIDENS TRICHOSPERMA,7,7,7,0,
11399,BIDENS DISCOIDEA,BIDI,58,CT_NAAMH,BIDENS DISCOIDEA,6,6,6,0,
11399,BIDENS DISCOIDEA,BIDI,59,CT_NCZ,BIDENS DISCOIDEA,6,6,6,0,
11417,BIDENS FRONDOSA,BIFR,58,CT_NAAMH,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,59,CT_NCZ,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,IN,IN,BIDENS FRONDOSA,1,1,1,0,
11417,BIDENS FRONDOSA,BIFR,59,MA_NCZ,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,MI,MI,BIDENS FRONDOSA,1,1,1,0,
11417,BIDENS FRONDOSA,BIFR,MN,MN,BIDENS FRONDOSA,1,1,1,0,
11417,BIDENS FRONDOSA,BIFR,58,NH_NAAMH,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,59,NH_NCZ,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,83,NY_GLHL,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,58,NY_NAAMH,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,61,OH_APG,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,61,PA_APG,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,83,PA_OTH,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,83,VT_GLHL,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,58,VT_NAAMH,BIDENS FRONDOSA,2,2,2,0,
11417,BIDENS FRONDOSA,BIFR,WI,WI,BIDENS FRONDOSA,1,1,1,0,
11518,BIDENS TRIPARTITA,BITR,59,CT_NCZ,BIDENS TRIPARTITA,4,4,4,0,
11518,BIDENS TRIPARTITA,BITR,IN,IN,,NA,2,2,NA,
11518,BIDENS TRIPARTITA,BITR,59,RI_NCZ,BIDENS TRIPARTITA,4,4,4,0,
11653,BLEPHILIA HIRSUTA,BLHI,MI,MI,BLEPHILIA HIRSUTA,8,8,8,0,
11761,BOEHMERIA CYLINDRICA,BOCY,58,CT_NAAMH,BOEHMERIA CYLINDRICA,6,6,6,0,
11761,BOEHMERIA CYLINDRICA,BOCY,59,CT_NCZ,BOEHMERIA CYLINDRICA,4,4,4,0,
11761,BOEHMERIA CYLINDRICA,BOCY,IN,IN,,NA,3,3,NA,
11761,BOEHMERIA CYLINDRICA,BOCY,59,MA_NCZ,BOEHMERIA CYLINDRICA,4,4,4,0,
11761,BOEHMERIA CYLINDRICA,BOCY,82,ME_NBPH,BOEHMERIA CYLINDRICA,5,5,5,0,
11761,BOEHMERIA CYLINDRICA,BOCY,59,ME_NCZ,BOEHMERIA CYLINDRICA,4,4,4,0,
11761,BOEHMERIA CYLINDRICA,BOCY,MI,MI,BOEHMERIA CYLINDRICA,5,5,5,0,
11761,BOEHMERIA CYLINDRICA,BOCY,MN,MN,BOEHMERIA CYLINDRICA,5,5,5,0,
11761,BOEHMERIA CYLINDRICA,BOCY,58,NH_NAAMH,BOEHMERIA CYLINDRICA,6,6,6,0,
11761,BOEHMERIA CYLINDRICA,BOCY,59,NH_NCZ,BOEHMERIA CYLINDRICA,4,4,4,0,
11761,BOEHMERIA CYLINDRICA,BOCY,58,NJ,BOEHMERIA CYLINDRICA,6,4,6,2,
11761,BOEHMERIA CYLINDRICA,BOCY,83,NY_GLHL,BOEHMERIA CYLINDRICA,6,6,6,0,
11761,BOEHMERIA CYLINDRICA,BOCY,61,OH_APG,BOEHMERIA CYLINDRICA,5,5,5,0,
11761,BOEHMERIA CYLINDRICA,BOCY,62,PA_AP,BOEHMERIA CYLINDRICA,5,5,5,0,
11761,BOEHMERIA CYLINDRICA,BOCY,59,RI_NCZ,BOEHMERIA CYLINDRICA,4,4,4,0,
11761,BOEHMERIA CYLINDRICA,BOCY,83,VT_GLHL,BOEHMERIA CYLINDRICA,6,6,6,0,
11761,BOEHMERIA CYLINDRICA,BOCY,58,VT_NAAMH,BOEHMERIA CYLINDRICA,6,6,6,0,
11761,BOEHMERIA CYLINDRICA,BOCY,WI,WI,BOEHMERIA CYLINDRICA,6,6,6,0,
91538,BOLBOSCHOENUS FLUVIATILIS,BOFL3,MN,MN,SCHOENOPLECTUS FLUVIATILIS,4,4,4,0,
11984,BOTRYCHIUM,BOTRY,58,ME_NAAMH,,NA,6,6,NA,
11999,BOTRYCHIUM DISSECTUM,BODI2,59,CT_NCZ,BOTRYCHIUM DISSECTUM,4,4,4,0,
11999,BOTRYCHIUM DISSECTUM,BODI2,83,NY_GLHL,BOTRYCHIUM DISSECTUM,4,4,4,0,
11999,BOTRYCHIUM DISSECTUM,BODI2,59,RI_NCZ,BOTRYCHIUM DISSECTUM,4,4,4,0,
12040,BOTRYCHIUM ONEIDENSE,BOON,MI,MI,,NA,7,7,NA,
12063,BOTRYCHIUM VIRGINIANUM,BOVI,MI,MI,,NA,5,5,NA,
12063,BOTRYCHIUM VIRGINIANUM,BOVI,MN,MN,BOTRYCHIUM VIRGINIANUM,6,6,6,0,
12219,BRACHYELYTRUM,BRACH2,58,VT_NAAMH,,NA,6,6,NA,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,59,CT_NCZ,BRACHYELYTRUM ARISTOSUM,5,5,5,0,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,58,MA_NAAMH,BRACHYELYTRUM ARISTOSUM,6,6,6,0,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,58,ME_NAAMH,BRACHYELYTRUM ARISTOSUM,6,6,6,0,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,MN,MN,,NA,7,7,NA,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,58,NH_NAAMH,BRACHYELYTRUM ARISTOSUM,6,6,6,0,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,58,NY_NAAMH,BRACHYELYTRUM ARISTOSUM,6,6,6,0,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,59,RI_NCZ,BRACHYELYTRUM ARISTOSUM,5,5,5,0,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,58,VT_NAAMH,BRACHYELYTRUM ARISTOSUM,6,6,6,0,
12220,BRACHYELYTRUM ARISTOSUM,BRAR9,WI,WI,BRACHYELYTRUM ARISTOSUM,7,7,7,0,
12222,BRACHYELYTRUM ERECTUM,BRER2,58,ME_NAAMH,BRACHYELYTRUM ERECTUM,6,6,6,0,
12222,BRACHYELYTRUM ERECTUM,BRER2,82,ME_NBPH,,NA,6,6,NA,
12222,BRACHYELYTRUM ERECTUM,BRER2,59,ME_NCZ,BRACHYELYTRUM ERECTUM,6,6,6,0,
12222,BRACHYELYTRUM ERECTUM,BRER2,MI,MI,BRACHYELYTRUM ERECTUM,7,7,7,0,
12222,BRACHYELYTRUM ERECTUM,BRER2,62,PA_AP,BRACHYELYTRUM ERECTUM,6,6,6,0,
12222,BRACHYELYTRUM ERECTUM,BRER2,61,PA_APG,BRACHYELYTRUM ERECTUM,6,6,6,0,
12222,BRACHYELYTRUM ERECTUM,BRER2,WI,WI,BRACHYELYTRUM ERECTUM,7,7,7,0,
12375,BRASENIA SCHREBERI,BRSC,82,ME_NBPH,BRASENIA SCHREBERI,5,5,5,0,
12375,BRASENIA SCHREBERI,BRSC,MN,MN,BRASENIA SCHREBERI,7,7,7,0,
12375,BRASENIA SCHREBERI,BRSC,59,RI_NCZ,BRASENIA SCHREBERI,6,6,6,0,
12375,BRASENIA SCHREBERI,BRSC,WI,WI,BRASENIA SCHREBERI,6,6,6,0,
12386,BRASSICA,BRASS2,82,ME_NBPH,,NA,0,0,NA,
